Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
lyt,lutte,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('y', {'f': 0.7427498698234558, 'm': 0.2572501003742218}), ('l', {'f': 0.7580299377441406, 'm': 0.2419700026512146})]",test
awz,house,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('w', {'f': 0.5872286558151245, 'm': 0.4127713739871979}), ('a', {'f': 0.7678329944610596, 'm': 0.23216693103313446})]",test
ʒyp,jupe,m,f,"[('p', {'f': 0.5777840614318848, 'm': 0.4222159683704376}), ('y', {'f': 0.5666671395301819, 'm': 0.4333328306674957}), ('ʒ', {'f': 0.3245835602283478, 'm': 0.6754164099693298})]",test
tɔk,toque,m,f,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('ɔ', {'f': 0.2740735709667206, 'm': 0.725926399230957}), ('t', {'f': 0.1941351294517517, 'm': 0.8058648109436035})]",test
2de,ondée,f,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('d', {'f': 0.2085448056459427, 'm': 0.7914551496505737}), ('2', {'f': 0.5972100496292114, 'm': 0.40279000997543335})]",test
vœf,veuf,f,m,"[('f', {'f': 0.5610143542289734, 'm': 0.4389856457710266}), ('œ', {'f': 0.41041451692581177, 'm': 0.5895854830741882}), ('v', {'f': 0.6920464038848877, 'm': 0.3079535961151123})]",test
b2d,bonde,f,f,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('2', {'f': 0.8333548903465271, 'm': 0.16664506494998932}), ('b', {'f': 0.8978559374809265, 'm': 0.10214406251907349})]",test
liz,lise,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('i', {'f': 0.5599808096885681, 'm': 0.4400191605091095}), ('l', {'f': 0.8885507583618164, 'm': 0.1114492267370224})]",test
maʒ,mage,m,m,"[('ʒ', {'f': 0.3119414150714874, 'm': 0.688058614730835}), ('a', {'f': 0.21565423905849457, 'm': 0.784345805644989}), ('m', {'f': 0.45982474088668823, 'm': 0.540175199508667})]",test
poz,pause,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('o', {'f': 0.45357492566108704, 'm': 0.5464251041412354}), ('p', {'f': 0.6338783502578735, 'm': 0.36612164974212646})]",test
bik,bic,m,m,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('i', {'f': 0.18270033597946167, 'm': 0.8172996044158936}), ('b', {'f': 0.33314651250839233, 'm': 0.6668535470962524})]",test
ʃap,chape,m,f,"[('p', {'f': 0.5777840614318848, 'm': 0.4222159683704376}), ('a', {'f': 0.42283427715301514, 'm': 0.5771656632423401}), ('ʃ', {'f': 0.24995605647563934, 'm': 0.7500439882278442})]",test
kit,kit,m,m,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('i', {'f': 0.4214872121810913, 'm': 0.5785127878189087}), ('k', {'f': 0.4233318865299225, 'm': 0.5766680836677551})]",test
kʁo,croc,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('ʁ', {'f': 0.14857959747314453, 'm': 0.8514204621315002}), ('k', {'f': 0.01903476007282734, 'm': 0.9809653162956238})]",test
ane,année,f,f,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('n', {'f': 0.08155498653650284, 'm': 0.9184449911117554}), ('a', {'f': 0.540378987789154, 'm': 0.45962098240852356})]",test
ɔʁg,orgue,f,m,"[('g', {'f': 0.5994905233383179, 'm': 0.40050947666168213}), ('ʁ', {'f': 0.5333331823348999, 'm': 0.4666668176651001}), ('ɔ', {'f': 0.5377844572067261, 'm': 0.4622155427932739})]",test
abe,abbé,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('b', {'f': 0.20617258548736572, 'm': 0.793827474117279}), ('a', {'f': 0.3163480758666992, 'm': 0.6836519837379456})]",test
fɔk,foc,m,m,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('ɔ', {'f': 0.2740735709667206, 'm': 0.725926399230957}), ('f', {'f': 0.1555701494216919, 'm': 0.8444297909736633})]",test
kon,cône,m,m,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('o', {'f': 0.6977789998054504, 'm': 0.3022209405899048}), ('k', {'f': 0.3927788734436035, 'm': 0.6072211265563965})]",test
ʃlø,chleuh,m,m,"[('ø', {'f': 0.18087026476860046, 'm': 0.8191297650337219}), ('l', {'f': 0.014183109626173973, 'm': 0.9858168959617615}), ('ʃ', {'f': 0.0012973572593182325, 'm': 0.9987026453018188})]",test
val,val,f,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('a', {'f': 0.45286881923675537, 'm': 0.5471311807632446}), ('v', {'f': 0.7770503163337708, 'm': 0.22294968366622925})]",test
plo,plot,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('l', {'f': 0.09331218898296356, 'm': 0.9066877365112305}), ('p', {'f': 0.09057994186878204, 'm': 0.9094200730323792})]",test
pɛz,pèze,f,m,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ɛ', {'f': 0.59038907289505, 'm': 0.40961092710494995}), ('p', {'f': 0.8722041249275208, 'm': 0.12779593467712402})]",test
sal,salle,f,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('a', {'f': 0.45286881923675537, 'm': 0.5471311807632446}), ('s', {'f': 0.6547296047210693, 'm': 0.3452703654766083})]",test
1ʒø,enjeu,m,m,"[('ø', {'f': 0.18087026476860046, 'm': 0.8191297650337219}), ('ʒ', {'f': 0.005829729605466127, 'm': 0.9941703081130981}), ('1', {'f': 0.011680352501571178, 'm': 0.9883196353912354})]",test
Obi,hobby,m,f,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('b', {'f': 0.1747959405183792, 'm': 0.825204074382782}), ('O', {'f': 0.016136255115270615, 'm': 0.9838637113571167})]",test
Obi,obi,m,f,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('b', {'f': 0.1747959405183792, 'm': 0.825204074382782}), ('O', {'f': 0.016136255115270615, 'm': 0.9838637113571167})]",test
ym3,humain,m,m,"[('3', {'f': 0.24239523708820343, 'm': 0.7576047778129578}), ('m', {'f': 0.40293681621551514, 'm': 0.5970632433891296}), ('y', {'f': 0.13341905176639557, 'm': 0.8665809631347656})]",test
fj2,fion,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('f', {'f': 0.008840274065732956, 'm': 0.9911597371101379})]",test
kuʁ,cour,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('u', {'f': 0.4008920192718506, 'm': 0.5991079807281494}), ('k', {'f': 0.24462103843688965, 'm': 0.7553789615631104})]",test
kuʁ,cours,m,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('u', {'f': 0.4008920192718506, 'm': 0.5991079807281494}), ('k', {'f': 0.24462103843688965, 'm': 0.7553789615631104})]",test
fɛv,fève,f,f,"[('v', {'f': 0.8513452410697937, 'm': 0.1486547589302063}), ('ɛ', {'f': 0.7115064263343811, 'm': 0.2884936034679413}), ('f', {'f': 0.8547336459159851, 'm': 0.1452663391828537})]",test
sɛl,sel,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('ɛ', {'f': 0.3986324071884155, 'm': 0.6013675928115845}), ('s', {'f': 0.41580697894096375, 'm': 0.5841930508613586})]",test
tʁu,trou,m,m,"[('u', {'f': 0.7470362782478333, 'm': 0.25296369194984436}), ('ʁ', {'f': 0.5295378565788269, 'm': 0.47046220302581787}), ('t', {'f': 0.13007204234600067, 'm': 0.8699279427528381})]",test
aʁɛ,arrêt,m,m,"[('ɛ', {'f': 0.28189393877983093, 'm': 0.7181060910224915}), ('ʁ', {'f': 0.19459956884384155, 'm': 0.8054004311561584}), ('a', {'f': 0.1840810626745224, 'm': 0.8159189820289612})]",test
vɔg,vogue,f,f,"[('g', {'f': 0.5994905233383179, 'm': 0.40050947666168213}), ('ɔ', {'f': 0.3956148326396942, 'm': 0.6043851971626282}), ('v', {'f': 0.5590193867683411, 'm': 0.44098061323165894})]",test
gly,glu,m,f,"[('y', {'f': 0.4163230061531067, 'm': 0.5836769938468933}), ('l', {'f': 0.06473264843225479, 'm': 0.9352673292160034}), ('g', {'f': 0.040663402527570724, 'm': 0.9593365788459778})]",test
3du,hindou,m,m,"[('u', {'f': 0.7470362782478333, 'm': 0.25296369194984436}), ('d', {'f': 0.2796942889690399, 'm': 0.7203056812286377}), ('3', {'f': 0.0923035517334938, 'm': 0.9076964259147644})]",test
ʁas,race,m,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('a', {'f': 0.6992078423500061, 'm': 0.3007921874523163}), ('ʁ', {'f': 0.3193129003047943, 'm': 0.6806870698928833})]",test
møl,meule,m,f,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('ø', {'f': 0.2718947231769562, 'm': 0.7281053066253662}), ('m', {'f': 0.38047081232070923, 'm': 0.6195292472839355})]",test
gus,gousse,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('u', {'f': 0.6324114799499512, 'm': 0.3675885498523712}), ('g', {'f': 0.5296432375907898, 'm': 0.470356822013855})]",test
maʁ,mare,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('a', {'f': 0.6709359884262085, 'm': 0.3290640115737915}), ('m', {'f': 0.67371666431427, 'm': 0.32628336548805237})]",test
tʁ3,train,m,m,"[('3', {'f': 0.24239523708820343, 'm': 0.7576047778129578}), ('ʁ', {'f': 0.12449432909488678, 'm': 0.8755056858062744}), ('t', {'f': 0.0032352835405617952, 'm': 0.9967646598815918})]",test
kap,cap,m,f,"[('p', {'f': 0.5777840614318848, 'm': 0.4222159683704376}), ('a', {'f': 0.42283427715301514, 'm': 0.5771656632423401}), ('k', {'f': 0.44352078437805176, 'm': 0.556479275226593})]",test
kap,cape,m,f,"[('p', {'f': 0.5777840614318848, 'm': 0.4222159683704376}), ('a', {'f': 0.42283427715301514, 'm': 0.5771656632423401}), ('k', {'f': 0.44352078437805176, 'm': 0.556479275226593})]",test
fig,figue,m,f,"[('g', {'f': 0.5994905233383179, 'm': 0.40050947666168213}), ('i', {'f': 0.533204197883606, 'm': 0.4667958915233612}), ('f', {'f': 0.45566460490226746, 'm': 0.5443354249000549})]",test
1bl,amble,f,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('b', {'f': 0.5428308844566345, 'm': 0.4571690559387207}), ('1', {'f': 0.5261095762252808, 'm': 0.47389036417007446})]",test
buʁ,boer,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('u', {'f': 0.4008920192718506, 'm': 0.5991079807281494}), ('b', {'f': 0.14112083613872528, 'm': 0.8588791489601135})]",test
akt,acte,f,m,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('k', {'f': 0.43459776043891907, 'm': 0.5654022097587585}), ('a', {'f': 0.5003097057342529, 'm': 0.4996902346611023})]",test
mɥɛ,muet,m,m,"[('ɛ', {'f': 0.28189393877983093, 'm': 0.7181060910224915}), ('ɥ', {'f': 0.10869327932596207, 'm': 0.8913066983222961}), ('m', {'f': 0.13136959075927734, 'm': 0.8686304092407227})]",test
mɛk,mec,m,m,"[('k', {'f': 0.42228180170059204, 'm': 0.577718198299408}), ('ɛ', {'f': 0.22809576988220215, 'm': 0.7719042897224426}), ('m', {'f': 0.17095905542373657, 'm': 0.8290410041809082})]",test
Ot3,hautain,m,m,"[('3', {'f': 0.24239523708820343, 'm': 0.7576047778129578}), ('t', {'f': 0.03996844217181206, 'm': 0.9600315690040588}), ('O', {'f': 0.05385374650359154, 'm': 0.9461461901664734})]",test
amo,hameau,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('m', {'f': 0.3992103338241577, 'm': 0.6007897257804871}), ('a', {'f': 0.19860447943210602, 'm': 0.8013955354690552})]",test
t2t,tonte,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('2', {'f': 0.7368553280830383, 'm': 0.26314467191696167}), ('t', {'f': 0.6538586020469666, 'm': 0.3461414873600006})]",test
m2d,monde,f,m,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('2', {'f': 0.8333548903465271, 'm': 0.16664506494998932}), ('m', {'f': 0.8183673024177551, 'm': 0.18163269758224487})]",test
av1,avant,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('v', {'f': 0.0906725525856018, 'm': 0.909327507019043}), ('a', {'f': 0.017027422785758972, 'm': 0.9829725623130798})]",test
ʒad,jade,f,m,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('a', {'f': 0.40371206402778625, 'm': 0.5962879061698914}), ('ʒ', {'f': 0.9213621616363525, 'm': 0.07863785326480865})]",test
bœʁ,beurre,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('œ', {'f': 0.6757749319076538, 'm': 0.3242250084877014}), ('b', {'f': 0.3121689260005951, 'm': 0.6878310441970825})]",test
3f1,infant,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('f', {'f': 0.059266503900289536, 'm': 0.9407334923744202}), ('3', {'f': 0.009366689249873161, 'm': 0.9906333684921265})]",test
nɔt,note,f,f,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɔ', {'f': 0.7140949964523315, 'm': 0.28590506315231323}), ('n', {'f': 0.5373803377151489, 'm': 0.46261969208717346})]",test
pom,paume,m,f,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('o', {'f': 0.7286462783813477, 'm': 0.27135375142097473}), ('p', {'f': 0.40956950187683105, 'm': 0.5904304385185242})]",test
lɛʁ,laird,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɛ', {'f': 0.25651222467422485, 'm': 0.7434877753257751}), ('l', {'f': 0.43945395946502686, 'm': 0.5605461001396179})]",test
fɔn,phone,f,m,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɔ', {'f': 0.7106037735939026, 'm': 0.2893962264060974}), ('f', {'f': 0.5273755192756653, 'm': 0.4726244807243347})]",test
ʁwɛ,rouet,m,m,"[('ɛ', {'f': 0.28189393877983093, 'm': 0.7181060910224915}), ('w', {'f': 0.24011775851249695, 'm': 0.7598822116851807}), ('ʁ', {'f': 0.12024989724159241, 'm': 0.8797500729560852})]",test
dwa,doigt,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('w', {'f': 0.250623494386673, 'm': 0.7493765354156494}), ('d', {'f': 0.06451454758644104, 'm': 0.9354854226112366})]",test
taf,taf,m,m,"[('f', {'f': 0.5610143542289734, 'm': 0.4389856457710266}), ('a', {'f': 0.5434204936027527, 'm': 0.4565795361995697}), ('t', {'f': 0.4372609555721283, 'm': 0.5627390742301941})]",test
afʁ,affre,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('f', {'f': 0.6541570425033569, 'm': 0.3458429276943207}), ('a', {'f': 0.7671732902526855, 'm': 0.23282669484615326})]",test
tʁi,tri,m,m,"[('i', {'f': 0.33092767000198364, 'm': 0.6690723299980164}), ('ʁ', {'f': 0.43560338020324707, 'm': 0.5643966197967529}), ('t', {'f': 0.28588739037513733, 'm': 0.7141126394271851})]",test
mɛs,mess,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('ɛ', {'f': 0.5367568135261536, 'm': 0.46324315667152405}), ('m', {'f': 0.5761832594871521, 'm': 0.4238167703151703})]",test
mɛs,messe,f,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('ɛ', {'f': 0.5367568135261536, 'm': 0.46324315667152405}), ('m', {'f': 0.5761832594871521, 'm': 0.4238167703151703})]",test
zon,zone,f,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('o', {'f': 0.6977789998054504, 'm': 0.3022209405899048}), ('z', {'f': 0.5405294299125671, 'm': 0.45947062969207764})]",test
mis,miss,m,f,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('i', {'f': 0.49752435088157654, 'm': 0.5024756193161011}), ('m', {'f': 0.35999131202697754, 'm': 0.6400086879730225})]",test
nɛt,net,f,m,"[('t', {'f': 0.3858436942100525, 'm': 0.6141563057899475}), ('ɛ', {'f': 0.6552091240882874, 'm': 0.34479087591171265}), ('n', {'f': 0.8956272006034851, 'm': 0.10437279939651489})]",test
ʁiŋ,ring,m,m,"[('ŋ', {'f': 0.5498241782188416, 'm': 0.45017576217651367}), ('i', {'f': 0.10907277464866638, 'm': 0.8909271955490112}), ('ʁ', {'f': 0.04958086460828781, 'm': 0.9504190683364868})]",test
kʁy,crue,m,f,"[('y', {'f': 0.4163230061531067, 'm': 0.5836769938468933}), ('ʁ', {'f': 0.3273831307888031, 'm': 0.6726168394088745}), ('k', {'f': 0.26364433765411377, 'm': 0.7363556623458862})]",test
t2g,tong,f,f,"[('g', {'f': 0.5994905233383179, 'm': 0.40050947666168213}), ('2', {'f': 0.7662218809127808, 'm': 0.23377813398838043}), ('t', {'f': 0.7545715570449829, 'm': 0.2454284429550171})]",test
gøz,gueuse,f,f,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('ø', {'f': 0.8067015409469604, 'm': 0.19329841434955597}), ('g', {'f': 0.9960745573043823, 'm': 0.003925476223230362})]",test
kiʁ,kir,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('i', {'f': 0.7011591196060181, 'm': 0.29884088039398193}), ('k', {'f': 0.15887373685836792, 'm': 0.8411262631416321})]",test
faf,faf,m,m,"[('f', {'f': 0.5610143542289734, 'm': 0.4389856457710266}), ('a', {'f': 0.5434204936027527, 'm': 0.4565795361995697}), ('f', {'f': 0.4804891049861908, 'm': 0.5195109248161316})]",test
vis,vice,f,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('i', {'f': 0.49752435088157654, 'm': 0.5024756193161011}), ('v', {'f': 0.5139288902282715, 'm': 0.4860711991786957})]",test
dœj,deuil,m,m,"[('j', {'f': 0.12872321903705597, 'm': 0.87127685546875}), ('œ', {'f': 0.1152375116944313, 'm': 0.8847624659538269}), ('d', {'f': 0.053189944475889206, 'm': 0.9468100070953369})]",test
nɔm,nome,f,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('ɔ', {'f': 0.3878921568393707, 'm': 0.6121078729629517}), ('n', {'f': 0.5039474368095398, 'm': 0.4960525333881378})]",test
min,mine,m,f,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('i', {'f': 0.5514224767684937, 'm': 0.4485774636268616}), ('m', {'f': 0.48118314146995544, 'm': 0.5188168287277222})]",test
fly,flux,m,m,"[('y', {'f': 0.4163230061531067, 'm': 0.5836769938468933}), ('l', {'f': 0.06473264843225479, 'm': 0.9352673292160034}), ('f', {'f': 0.04299376532435417, 'm': 0.9570062756538391})]",test
aʁɲ,hargne,f,f,"[('ɲ', {'f': 0.6542341113090515, 'm': 0.3457658886909485}), ('ʁ', {'f': 0.6689878106117249, 'm': 0.3310122489929199}), ('a', {'f': 0.9394569993019104, 'm': 0.0605430006980896})]",test
twa,toit,m,m,"[('a', {'f': 0.3019506335258484, 'm': 0.6980493068695068}), ('w', {'f': 0.250623494386673, 'm': 0.7493765354156494}), ('t', {'f': 0.16233058273792267, 'm': 0.8376693725585938})]",test
aʒu,ajout,m,m,"[('u', {'f': 0.7470362782478333, 'm': 0.25296369194984436}), ('ʒ', {'f': 0.15979298949241638, 'm': 0.8402069807052612}), ('a', {'f': 0.05249643325805664, 'm': 0.9475035667419434})]",test
kyʁ,cure,f,f,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('y', {'f': 0.4301777780056, 'm': 0.5698221921920776}), ('k', {'f': 0.867243230342865, 'm': 0.13275673985481262})]",test
alo,halo,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('l', {'f': 0.09331218898296356, 'm': 0.9066877365112305}), ('a', {'f': 0.020765263587236404, 'm': 0.9792348146438599})]",test
aj2,haillon,m,m,"[('2', {'f': 0.5643630623817444, 'm': 0.435636967420578}), ('j', {'f': 0.04077846184372902, 'm': 0.9592215418815613}), ('a', {'f': 0.001814221148379147, 'm': 0.9981858134269714})]",test
sɛv,sève,f,f,"[('v', {'f': 0.8513452410697937, 'm': 0.1486547589302063}), ('ɛ', {'f': 0.7115064263343811, 'm': 0.2884936034679413}), ('s', {'f': 0.8333472013473511, 'm': 0.16665276885032654})]",test
dɥo,duo,m,m,"[('o', {'f': 0.43163761496543884, 'm': 0.5683624744415283}), ('ɥ', {'f': 0.1551596075296402, 'm': 0.844840407371521}), ('d', {'f': 0.03278100863099098, 'm': 0.9672189950942993})]",test
bɔʁ,bord,m,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɔ', {'f': 0.4541477859020233, 'm': 0.5458522439002991}), ('b', {'f': 0.2657669186592102, 'm': 0.7342330813407898})]",test
pje,pied,m,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('j', {'f': 0.04428623244166374, 'm': 0.95571368932724}), ('p', {'f': 0.08207359910011292, 'm': 0.9179263710975647})]",test
kol,khôl,m,m,"[('l', {'f': 0.4393223524093628, 'm': 0.5606776475906372}), ('o', {'f': 0.6089033484458923, 'm': 0.3910966217517853}), ('k', {'f': 0.4207138419151306, 'm': 0.5792861580848694})]",test
gɔn,gon,f,m,"[('n', {'f': 0.5614370703697205, 'm': 0.43856292963027954}), ('ɔ', {'f': 0.7106037735939026, 'm': 0.2893962264060974}), ('g', {'f': 0.7468960881233215, 'm': 0.25310397148132324})]",test
nɛm,nem,m,m,"[('m', {'f': 0.5900589823722839, 'm': 0.40994101762771606}), ('ɛ', {'f': 0.2348790317773819, 'm': 0.7651209831237793}), ('n', {'f': 0.3769484758377075, 'm': 0.6230515837669373})]",test
bl1,blanc,m,m,"[('1', {'f': 0.3533245623111725, 'm': 0.6466754674911499}), ('l', {'f': 0.06920494884252548, 'm': 0.9307950735092163}), ('b', {'f': 0.02921884134411812, 'm': 0.970781147480011})]",test
bʁy,bru,m,f,"[('y', {'f': 0.4163230061531067, 'm': 0.5836769938468933}), ('ʁ', {'f': 0.3273831307888031, 'm': 0.6726168394088745}), ('b', {'f': 0.14354825019836426, 'm': 0.8564518094062805})]",test
ale,aller,f,m,"[('e', {'f': 0.17010840773582458, 'm': 0.829891562461853}), ('l', {'f': 0.09153985232114792, 'm': 0.9084600806236267}), ('a', {'f': 0.6037771105766296, 'm': 0.39622288942337036})]",test
mɔʁ,mors,f,m,"[('ʁ', {'f': 0.5142263770103455, 'm': 0.48577365279197693}), ('ɔ', {'f': 0.4541477859020233, 'm': 0.5458522439002991}), ('m', {'f': 0.7791337370872498, 'm': 0.22086629271507263})]",test
sas,sas,f,m,"[('s', {'f': 0.5474900007247925, 'm': 0.4525099992752075}), ('a', {'f': 0.6992078423500061, 'm': 0.3007921874523163}), ('s', {'f': 0.7787805795669556, 'm': 0.22121936082839966})]",test
g2z,gonze,f,m,"[('z', {'f': 0.1610153466463089, 'm': 0.8389846086502075}), ('2', {'f': 0.8184770941734314, 'm': 0.18152284622192383}), ('g', {'f': 0.8622509837150574, 'm': 0.13774897158145905})]",test
vid,vide,f,m,"[('d', {'f': 0.4621168375015259, 'm': 0.5378832221031189}), ('i', {'f': 0.3226217031478882, 'm': 0.6773782968521118}), ('v', {'f': 0.6496543884277344, 'm': 0.3503456115722656})]",test
ʃɛʃ,chèche,f,m,"[('ʃ', {'f': 0.5401440858840942, 'm': 0.4598558843135834}), ('ɛ', {'f': 0.7299383878707886, 'm': 0.2700616717338562}), ('ʃ', {'f': 0.964320957660675, 'm': 0.03567904233932495})]",test
