Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
suif,sɥif,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('u', {'f': 0.029748545959591866, 'm': 0.9702515006065369}), ('i', {'f': 0.006045627873390913, 'm': 0.9939543604850769}), ('f', {'f': 0.006934138014912605, 'm': 0.9930658340454102})]",test
cata,kata,f,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('t', {'f': 0.002614598022773862, 'm': 0.9973854422569275}), ('a', {'f': 0.677980363368988, 'm': 0.3220196068286896})]",test
fiel,fjɛl,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('i', {'f': 0.015069584362208843, 'm': 0.9849303960800171}), ('e', {'f': 0.9994959831237793, 'm': 0.0005040274118073285}), ('l', {'f': 0.01279419381171465, 'm': 0.9872058629989624})]",test
arec,aʁɛk,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('r', {'f': 0.006778637878596783, 'm': 0.9932214021682739}), ('e', {'f': 0.5071098208427429, 'm': 0.4928900897502899}), ('c', {'f': 0.03299909085035324, 'm': 0.9670009016990662})]",test
jury,ʒyʁi,m,m,"[('j', {'f': 0.3676781952381134, 'm': 0.632321834564209}), ('u', {'f': 0.05370067059993744, 'm': 0.9462993741035461}), ('r', {'f': 0.2835102677345276, 'm': 0.7164897322654724}), ('y', {'f': 0.1511705368757248, 'm': 0.848829448223114})]",test
pont,p2,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('o', {'f': 0.09515640884637833, 'm': 0.9048436284065247}), ('n', {'f': 0.0028142232913523912, 'm': 0.9971857666969299}), ('t', {'f': 0.00021190516417846084, 'm': 0.9997881054878235})]",test
loge,lɔʒ,m,f,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('o', {'f': 0.04339984804391861, 'm': 0.9566001892089844}), ('g', {'f': 0.004386967979371548, 'm': 0.9956129789352417}), ('e', {'f': 0.12195976078510284, 'm': 0.8780402541160583})]",test
oeuf,œf,m,m,"[('o', {'f': 0.06912952661514282, 'm': 0.9308704733848572}), ('e', {'f': 0.43290093541145325, 'm': 0.5670990943908691}), ('u', {'f': 0.005778019316494465, 'm': 0.9942219853401184}), ('f', {'f': 0.08222296088933945, 'm': 0.9177770614624023})]",test
puma,pyma,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('u', {'f': 0.0467645637691021, 'm': 0.9532354474067688}), ('m', {'f': 0.012325049377977848, 'm': 0.9876749515533447}), ('a', {'f': 0.2749088406562805, 'm': 0.7250910997390747})]",test
onze,2z,m,m,"[('o', {'f': 0.06912952661514282, 'm': 0.9308704733848572}), ('n', {'f': 0.008542601950466633, 'm': 0.9914574027061462}), ('z', {'f': 0.0027198169846087694, 'm': 0.9972801208496094}), ('e', {'f': 0.2917804718017578, 'm': 0.7082195281982422})]",test
trot,tʁo,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('r', {'f': 0.2572518587112427, 'm': 0.7427481412887573}), ('o', {'f': 0.00888906605541706, 'm': 0.9911109209060669}), ('t', {'f': 0.00111237948294729, 'm': 0.9988875985145569})]",test
laps,laps,m,m,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('a', {'f': 0.7529245615005493, 'm': 0.24707546830177307}), ('p', {'f': 0.03470775857567787, 'm': 0.9652922749519348}), ('s', {'f': 0.0020225760526955128, 'm': 0.9979774355888367})]",test
jazz,dʒaz,m,m,"[('j', {'f': 0.3676781952381134, 'm': 0.632321834564209}), ('a', {'f': 0.714984655380249, 'm': 0.28501540422439575}), ('z', {'f': 0.2837691605091095, 'm': 0.7162308096885681}), ('z', {'f': 0.07675077021121979, 'm': 0.9232491850852966})]",test
paye,pɛj,m,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('y', {'f': 0.0104986522346735, 'm': 0.989501416683197}), ('e', {'f': 0.09039227664470673, 'm': 0.9096077084541321})]",test
vrac,vʁak,m,m,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('r', {'f': 0.13764643669128418, 'm': 0.8623535633087158}), ('a', {'f': 0.822974681854248, 'm': 0.17702530324459076}), ('c', {'f': 0.04328256472945213, 'm': 0.9567174911499023})]",test
tout,tu,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('o', {'f': 0.09907139837741852, 'm': 0.9009286761283875}), ('u', {'f': 0.0027491904329508543, 'm': 0.9972508549690247}), ('t', {'f': 0.004122186452150345, 'm': 0.995877742767334})]",test
aine,ɛn,f,f,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('i', {'f': 0.01982770673930645, 'm': 0.980172336101532}), ('n', {'f': 0.006995423696935177, 'm': 0.9930046200752258}), ('e', {'f': 0.9989275336265564, 'm': 0.0010724273743107915})]",test
arme,aʁm,f,f,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('r', {'f': 0.006778637878596783, 'm': 0.9932214021682739}), ('m', {'f': 0.01206445973366499, 'm': 0.9879355430603027}), ('e', {'f': 0.908865749835968, 'm': 0.09113427996635437})]",test
iode,jɔd,m,m,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('o', {'f': 0.0655791163444519, 'm': 0.9344208240509033}), ('d', {'f': 0.5836411118507385, 'm': 0.41635894775390625}), ('e', {'f': 0.042433690279722214, 'm': 0.9575662612915039})]",test
talc,talk,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('a', {'f': 0.8562064170837402, 'm': 0.14379358291625977}), ('l', {'f': 0.006036483217030764, 'm': 0.9939635396003723}), ('c', {'f': 0.011803700588643551, 'm': 0.9881963133811951})]",test
lise,liz,f,f,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('i', {'f': 0.020677616819739342, 'm': 0.9793223738670349}), ('s', {'f': 0.010797588154673576, 'm': 0.9892024397850037}), ('e', {'f': 0.9965772032737732, 'm': 0.0034227739088237286})]",test
fief,fjɛf,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('i', {'f': 0.015069584362208843, 'm': 0.9849303960800171}), ('e', {'f': 0.9994959831237793, 'm': 0.0005040274118073285}), ('f', {'f': 0.004367544315755367, 'm': 0.9956324696540833})]",test
mess,mɛs,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('e', {'f': 0.2363065481185913, 'm': 0.7636934518814087}), ('s', {'f': 0.059694379568099976, 'm': 0.9403055906295776}), ('s', {'f': 0.023493871092796326, 'm': 0.9765061736106873})]",test
cerf,sɛʁ,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('e', {'f': 0.49010077118873596, 'm': 0.5098992586135864}), ('r', {'f': 0.0015426544705405831, 'm': 0.9984573125839233}), ('f', {'f': 0.011147081851959229, 'm': 0.988852858543396})]",test
tuba,tyba,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('u', {'f': 0.08135834336280823, 'm': 0.9186416268348694}), ('b', {'f': 0.1700870394706726, 'm': 0.8299129009246826}), ('a', {'f': 0.4329186677932739, 'm': 0.5670813322067261})]",test
raki,ʁaki,m,m,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('a', {'f': 0.6125118136405945, 'm': 0.38748815655708313}), ('k', {'f': 0.0005494733923114836, 'm': 0.9994505047798157}), ('i', {'f': 0.0021700263023376465, 'm': 0.9978299736976624})]",test
lutz,lyts,m,m,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('u', {'f': 0.008242164738476276, 'm': 0.9917578101158142}), ('t', {'f': 0.010885070078074932, 'm': 0.9891149997711182}), ('z', {'f': 0.13811658322811127, 'm': 0.8618834018707275})]",test
judo,ʒydo,m,m,"[('j', {'f': 0.3676781952381134, 'm': 0.632321834564209}), ('u', {'f': 0.05370067059993744, 'm': 0.9462993741035461}), ('d', {'f': 0.061544958502054214, 'm': 0.9384551048278809}), ('o', {'f': 0.03154945746064186, 'm': 0.9684505462646484})]",test
golf,gɔlf,m,m,"[('g', {'f': 0.0452614389359951, 'm': 0.9547385573387146}), ('o', {'f': 0.00916321761906147, 'm': 0.9908367395401001}), ('l', {'f': 0.0069036842323839664, 'm': 0.9930962920188904}), ('f', {'f': 0.05521855130791664, 'm': 0.944781482219696})]",test
lard,laʁ,m,m,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('a', {'f': 0.7529245615005493, 'm': 0.24707546830177307}), ('r', {'f': 0.0012305761920288205, 'm': 0.9987693428993225}), ('d', {'f': 0.009563405066728592, 'm': 0.9904366135597229})]",test
hâte,at,m,f,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('â', {'f': 0.15746665000915527, 'm': 0.8425334095954895}), ('t', {'f': 0.010465837083756924, 'm': 0.9895341992378235}), ('e', {'f': 0.24416877329349518, 'm': 0.755831241607666})]",test
coin,kw3,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('i', {'f': 0.025869853794574738, 'm': 0.9741301536560059}), ('n', {'f': 0.0023324356880038977, 'm': 0.9976674914360046})]",test
stop,stɔp,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('t', {'f': 0.2640637159347534, 'm': 0.7359362840652466}), ('o', {'f': 0.026048114523291588, 'm': 0.9739519357681274}), ('p', {'f': 0.017531801015138626, 'm': 0.9824681878089905})]",test
plié,plije,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('l', {'f': 0.08332272619009018, 'm': 0.9166772365570068}), ('i', {'f': 0.04922831431031227, 'm': 0.950771689414978}), ('é', {'f': 0.011126182973384857, 'm': 0.9888738393783569})]",test
cati,kati,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('t', {'f': 0.002614598022773862, 'm': 0.9973854422569275}), ('i', {'f': 0.03347430378198624, 'm': 0.966525673866272})]",test
lama,lama,m,m,"[('l', {'f': 0.03586263582110405, 'm': 0.9641373157501221}), ('a', {'f': 0.7529245615005493, 'm': 0.24707546830177307}), ('m', {'f': 0.0047687385231256485, 'm': 0.9952312111854553}), ('a', {'f': 0.2536691725254059, 'm': 0.7463308572769165})]",test
bain,b3,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('a', {'f': 0.5108013153076172, 'm': 0.48919862508773804}), ('i', {'f': 0.010396621190011501, 'm': 0.9896034002304077}), ('n', {'f': 0.000552186684217304, 'm': 0.999447762966156})]",test
aboi,abwa,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('b', {'f': 0.014681411907076836, 'm': 0.9853185415267944}), ('o', {'f': 0.020951174199581146, 'm': 0.9790488481521606}), ('i', {'f': 0.006614778656512499, 'm': 0.9933852553367615})]",test
soir,swaʁ,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('o', {'f': 0.0531412698328495, 'm': 0.9468587636947632}), ('i', {'f': 0.043598711490631104, 'm': 0.9564012885093689}), ('r', {'f': 0.00785994902253151, 'm': 0.9921401143074036})]",test
rata,ʁata,m,m,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('a', {'f': 0.6125118136405945, 'm': 0.38748815655708313}), ('t', {'f': 0.0032701524905860424, 'm': 0.996729850769043}), ('a', {'f': 0.46760281920433044, 'm': 0.5323971509933472})]",test
soul,sul,m,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('o', {'f': 0.0531412698328495, 'm': 0.9468587636947632}), ('u', {'f': 0.017950601875782013, 'm': 0.9820494055747986}), ('l', {'f': 0.0076065100729465485, 'm': 0.9923934936523438})]",test
pipi,pipi,m,m,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('i', {'f': 0.061819177120923996, 'm': 0.9381808638572693}), ('p', {'f': 0.022232696413993835, 'm': 0.977767288684845}), ('i', {'f': 0.021882297471165657, 'm': 0.9781176447868347})]",test
suée,sɥe,f,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('u', {'f': 0.029748545959591866, 'm': 0.9702515006065369}), ('é', {'f': 0.0011695235734805465, 'm': 0.9988304972648621}), ('e', {'f': 0.9948476552963257, 'm': 0.005152344238013029})]",test
robe,ʁɔb,m,f,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('o', {'f': 0.02457413449883461, 'm': 0.9754258990287781}), ('b', {'f': 0.009417757391929626, 'm': 0.9905822277069092}), ('e', {'f': 0.26724594831466675, 'm': 0.7327540516853333})]",test
mile,majl,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('i', {'f': 0.034956976771354675, 'm': 0.9650430679321289}), ('l', {'f': 0.015414677560329437, 'm': 0.9845853447914124}), ('e', {'f': 0.25664451718330383, 'm': 0.7433555126190186})]",test
bise,biz,f,f,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('i', {'f': 0.026563333347439766, 'm': 0.9734366536140442}), ('s', {'f': 0.010765202343463898, 'm': 0.9892347455024719}), ('e', {'f': 0.9996634721755981, 'm': 0.0003365733427926898})]",test
salé,sale,m,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('a', {'f': 0.7645266652107239, 'm': 0.2354733645915985}), ('l', {'f': 0.003760251682251692, 'm': 0.9962397813796997}), ('é', {'f': 0.002149969106540084, 'm': 0.9978500604629517})]",test
mime,mim,m,m,"[('m', {'f': 0.1316004991531372, 'm': 0.8683995008468628}), ('i', {'f': 0.034956976771354675, 'm': 0.9650430679321289}), ('m', {'f': 0.12994734942913055, 'm': 0.8700526356697083}), ('e', {'f': 0.045452043414115906, 'm': 0.9545478820800781})]",test
code,kɔd,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('d', {'f': 0.030567195266485214, 'm': 0.9694328308105469}), ('e', {'f': 0.061445076018571854, 'm': 0.9385549426078796})]",test
sexe,sɛks,f,m,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('e', {'f': 0.9940012097358704, 'm': 0.005998777691274881}), ('x', {'f': 0.015867283567786217, 'm': 0.9841327667236328}), ('e', {'f': 0.9146607518196106, 'm': 0.08533927798271179})]",test
sape,sap,f,f,"[('s', {'f': 0.051552824676036835, 'm': 0.9484471082687378}), ('a', {'f': 0.7645266652107239, 'm': 0.2354733645915985}), ('p', {'f': 0.09197992086410522, 'm': 0.9080200791358948}), ('e', {'f': 0.833168089389801, 'm': 0.1668318510055542})]",test
fève,fɛv,f,f,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('è', {'f': 0.5158819556236267, 'm': 0.4841180741786957}), ('v', {'f': 0.5649706721305847, 'm': 0.4350292682647705}), ('e', {'f': 0.8002014756202698, 'm': 0.1997985541820526})]",test
crin,kʁ3,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('r', {'f': 0.022183945402503014, 'm': 0.977816104888916}), ('i', {'f': 0.02430317923426628, 'm': 0.9756968021392822}), ('n', {'f': 0.00039707325049676, 'm': 0.9996029734611511})]",test
flou,flu,m,m,"[('f', {'f': 0.10798577219247818, 'm': 0.89201420545578}), ('l', {'f': 0.006965909618884325, 'm': 0.9930341243743896}), ('o', {'f': 0.011357574723660946, 'm': 0.9886423945426941}), ('u', {'f': 0.004486465360969305, 'm': 0.9955134987831116})]",test
roue,ʁu,f,f,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('o', {'f': 0.02457413449883461, 'm': 0.9754258990287781}), ('u', {'f': 0.002144588390365243, 'm': 0.9978553652763367}), ('e', {'f': 0.9860895872116089, 'm': 0.013910402543842793})]",test
acte,akt,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('c', {'f': 0.038742996752262115, 'm': 0.9612569808959961}), ('t', {'f': 0.0259956456720829, 'm': 0.9740043878555298}), ('e', {'f': 0.04397578909993172, 'm': 0.9560242295265198})]",test
boom,bum,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('o', {'f': 0.05120176449418068, 'm': 0.9487982392311096}), ('o', {'f': 0.0228770449757576, 'm': 0.9771229028701782}), ('m', {'f': 0.007247742265462875, 'm': 0.9927523136138916})]",test
blot,blo,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('l', {'f': 0.012436720542609692, 'm': 0.9875632524490356}), ('o', {'f': 0.02146408148109913, 'm': 0.9785359501838684}), ('t', {'f': 0.005134144797921181, 'm': 0.9948658347129822})]",test
bout,bu,m,m,"[('b', {'f': 0.14102967083454132, 'm': 0.8589703440666199}), ('o', {'f': 0.05120176449418068, 'm': 0.9487982392311096}), ('u', {'f': 0.005121864378452301, 'm': 0.9948780536651611}), ('t', {'f': 0.0019921152852475643, 'm': 0.9980079531669617})]",test
voie,vwa,f,f,"[('v', {'f': 0.4955357015132904, 'm': 0.5044642686843872}), ('o', {'f': 0.09188719093799591, 'm': 0.9081128239631653}), ('i', {'f': 0.04455125704407692, 'm': 0.9554487466812134}), ('e', {'f': 0.9995998740196228, 'm': 0.00040010595694184303})]",test
gaze,gaz,m,f,"[('g', {'f': 0.0452614389359951, 'm': 0.9547385573387146}), ('a', {'f': 0.27643081545829773, 'm': 0.7235691547393799}), ('z', {'f': 0.0341482013463974, 'm': 0.9658517837524414}), ('e', {'f': 0.049762483686208725, 'm': 0.9502374529838562})]",test
houx,u,m,m,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('o', {'f': 0.07255621999502182, 'm': 0.9274437427520752}), ('u', {'f': 0.0062934174202382565, 'm': 0.9937066435813904}), ('x', {'f': 0.08191170543432236, 'm': 0.9180883169174194})]",test
pale,pal,f,f,"[('p', {'f': 0.32748815417289734, 'm': 0.672511875629425}), ('a', {'f': 0.7065708637237549, 'm': 0.2934291362762451}), ('l', {'f': 0.012829720042645931, 'm': 0.9871702790260315}), ('e', {'f': 0.6250501275062561, 'm': 0.3749498426914215})]",test
keuf,kœf,m,f,"[('k', {'f': 0.015325239859521389, 'm': 0.9846748113632202}), ('e', {'f': 0.038841597735881805, 'm': 0.9611583948135376}), ('u', {'f': 0.0038936424534767866, 'm': 0.9961063265800476}), ('f', {'f': 0.005173058714717627, 'm': 0.9948269724845886})]",test
ciré,siʁe,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('i', {'f': 0.01991431415081024, 'm': 0.9800856709480286}), ('r', {'f': 0.01472339779138565, 'm': 0.9852766394615173}), ('é', {'f': 0.04229474440217018, 'm': 0.9577051997184753})]",test
team,tim,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('e', {'f': 0.6866191625595093, 'm': 0.3133808374404907}), ('a', {'f': 0.4065752327442169, 'm': 0.5934247970581055}), ('m', {'f': 0.0027019588742405176, 'm': 0.9972980618476868})]",test
halo,alo,m,m,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('a', {'f': 0.7498143911361694, 'm': 0.2501855492591858}), ('l', {'f': 0.0064161112532019615, 'm': 0.9935838580131531}), ('o', {'f': 0.012927121482789516, 'm': 0.9870728254318237})]",test
rage,ʁaʒ,m,f,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('a', {'f': 0.6125118136405945, 'm': 0.38748815655708313}), ('g', {'f': 0.0017380292993038893, 'm': 0.9982619881629944}), ('e', {'f': 0.0013024102663621306, 'm': 0.9986975193023682})]",test
girl,gœʁl,m,f,"[('g', {'f': 0.0452614389359951, 'm': 0.9547385573387146}), ('i', {'f': 0.004490021150559187, 'm': 0.9955099821090698}), ('r', {'f': 0.027212873101234436, 'm': 0.9727871417999268}), ('l', {'f': 0.4121650159358978, 'm': 0.5878350138664246})]",test
date,dat,f,f,"[('d', {'f': 0.08692196011543274, 'm': 0.9130780696868896}), ('a', {'f': 0.6878436207771301, 'm': 0.3121563494205475}), ('t', {'f': 0.002235891530290246, 'm': 0.9977641105651855}), ('e', {'f': 0.5803024768829346, 'm': 0.4196975529193878})]",test
clou,klu,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('l', {'f': 0.010327835567295551, 'm': 0.9896721839904785}), ('o', {'f': 0.03588687628507614, 'm': 0.964113175868988}), ('u', {'f': 0.003674138803035021, 'm': 0.9963257908821106})]",test
cour,kuʁ,m,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('u', {'f': 0.010096929036080837, 'm': 0.9899030923843384}), ('r', {'f': 0.041417572647333145, 'm': 0.9585824608802795})]",test
home,Om,m,m,"[('h', {'f': 0.13247181475162506, 'm': 0.8675282001495361}), ('o', {'f': 0.07255621999502182, 'm': 0.9274437427520752}), ('m', {'f': 0.015368660911917686, 'm': 0.984631359577179}), ('e', {'f': 0.03169432282447815, 'm': 0.9683056473731995})]",test
item,itɛm,m,m,"[('i', {'f': 0.03429368883371353, 'm': 0.9657063484191895}), ('t', {'f': 0.056378480046987534, 'm': 0.9436215758323669}), ('e', {'f': 0.9167348742485046, 'm': 0.08326517045497894}), ('m', {'f': 0.00967656634747982, 'm': 0.9903234243392944})]",test
tofu,tOfu,m,m,"[('t', {'f': 0.024667123332619667, 'm': 0.9753329157829285}), ('o', {'f': 0.09907139837741852, 'm': 0.9009286761283875}), ('f', {'f': 0.0037266414146870375, 'm': 0.996273398399353}), ('u', {'f': 0.0004290644428692758, 'm': 0.999570906162262})]",test
abbé,abe,m,m,"[('a', {'f': 0.8042901754379272, 'm': 0.19570985436439514}), ('b', {'f': 0.014681411907076836, 'm': 0.9853185415267944}), ('b', {'f': 0.01433776505291462, 'm': 0.9856622815132141}), ('é', {'f': 0.002395851071923971, 'm': 0.9976041913032532})]",test
colt,kɔlt,m,m,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('o', {'f': 0.044636357575654984, 'm': 0.9553636908531189}), ('l', {'f': 0.00752561679109931, 'm': 0.992474377155304}), ('t', {'f': 0.026233147829771042, 'm': 0.9737668633460999})]",test
cage,kaʒ,m,f,"[('c', {'f': 0.05024424567818642, 'm': 0.9497557878494263}), ('a', {'f': 0.5353248119354248, 'm': 0.46467524766921997}), ('g', {'f': 0.001745634013786912, 'm': 0.9982543587684631}), ('e', {'f': 0.0008434801129624248, 'm': 0.9991564750671387})]",test
rive,ʁiv,f,f,"[('r', {'f': 0.04543609917163849, 'm': 0.9545638561248779}), ('i', {'f': 0.02379702590405941, 'm': 0.9762029647827148}), ('v', {'f': 0.31357860565185547, 'm': 0.6864214539527893}), ('e', {'f': 0.9957483410835266, 'm': 0.004251683130860329})]",test
