Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
site,sit,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('i', {'f': 0.4292573034763336, 'm': 0.570742666721344}), ('s', {'f': 0.5376625061035156, 'm': 0.462337464094162})]",test
dupe,dyp,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('p', {'f': 0.6083844304084778, 'm': 0.3916155695915222}), ('u', {'f': 0.7892190217971802, 'm': 0.21078097820281982}), ('d', {'f': 0.961887001991272, 'm': 0.03811297193169594})]",test
gage,gaʒ,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('g', {'f': 0.10788644105195999, 'm': 0.8921135663986206})]",test
rime,ʁim,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('i', {'f': 0.2780010402202606, 'm': 0.7219989895820618}), ('r', {'f': 0.5981224179267883, 'm': 0.40187764167785645})]",test
gent,ʒ1t,m,f,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('e', {'f': 0.08070939779281616, 'm': 0.9192906618118286}), ('g', {'f': 0.033268995583057404, 'm': 0.9667310118675232})]",test
cave,kav,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('v', {'f': 0.5894190073013306, 'm': 0.41058093309402466}), ('a', {'f': 0.7452824711799622, 'm': 0.25471752882003784}), ('c', {'f': 0.9326255917549133, 'm': 0.06737446784973145})]",test
dais,dɛ,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('a', {'f': 0.008398911915719509, 'm': 0.9916011095046997}), ('d', {'f': 0.022144418209791183, 'm': 0.9778555035591125})]",test
care,kaʁ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('a', {'f': 0.5457941889762878, 'm': 0.4542057514190674}), ('c', {'f': 0.5793696641921997, 'm': 0.42063024640083313})]",test
nord,nɔʁ,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('r', {'f': 0.1338026523590088, 'm': 0.866197407245636}), ('o', {'f': 0.05613626167178154, 'm': 0.9438637495040894}), ('n', {'f': 0.03183809667825699, 'm': 0.968161940574646})]",test
roll,ʁɔl,m,m,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('l', {'f': 0.16570530831813812, 'm': 0.8342946767807007}), ('o', {'f': 0.0241780336946249, 'm': 0.9758220314979553}), ('r', {'f': 0.023029934614896774, 'm': 0.9769700765609741})]",test
zèle,zɛl,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('è', {'f': 0.8567635416984558, 'm': 0.143236443400383}), ('z', {'f': 0.48261910676956177, 'm': 0.5173808932304382})]",test
stop,stɔp,m,m,"[('p', {'f': 0.34198784828186035, 'm': 0.6580120921134949}), ('o', {'f': 0.08482380211353302, 'm': 0.915176272392273}), ('t', {'f': 0.09968201071023941, 'm': 0.9003179669380188}), ('s', {'f': 0.042766425758600235, 'm': 0.9572335481643677})]",test
dard,daʁ,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('r', {'f': 0.1338026523590088, 'm': 0.866197407245636}), ('a', {'f': 0.016730478033423424, 'm': 0.9832695722579956}), ('d', {'f': 0.025123922154307365, 'm': 0.9748761057853699})]",test
body,bOdi,m,m,"[('y', {'f': 0.20791760087013245, 'm': 0.7920823693275452}), ('d', {'f': 0.38460657000541687, 'm': 0.6153934001922607}), ('o', {'f': 0.06211540102958679, 'm': 0.9378846287727356}), ('b', {'f': 0.01606242172420025, 'm': 0.9839375615119934})]",test
rave,ʁav,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('v', {'f': 0.5894190073013306, 'm': 0.41058093309402466}), ('a', {'f': 0.7452824711799622, 'm': 0.25471752882003784}), ('r', {'f': 0.9428121447563171, 'm': 0.05718782916665077})]",test
lino,lino,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('n', {'f': 0.2620559632778168, 'm': 0.7379440069198608}), ('i', {'f': 0.04930497333407402, 'm': 0.9506950378417969}), ('l', {'f': 0.010518877767026424, 'm': 0.9894810914993286})]",test
noix,nwa,m,f,"[('x', {'f': 0.3961098790168762, 'm': 0.6038901209831238}), ('i', {'f': 0.45742368698120117, 'm': 0.542576253414154}), ('o', {'f': 0.09463774412870407, 'm': 0.9053623080253601}), ('n', {'f': 0.03154173865914345, 'm': 0.9684582352638245})]",test
gnou,gnu,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('o', {'f': 0.28129497170448303, 'm': 0.7187050580978394}), ('n', {'f': 0.09592438489198685, 'm': 0.9040756821632385}), ('g', {'f': 0.09913597255945206, 'm': 0.9008640050888062})]",test
kilo,kilo,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('l', {'f': 0.24578218162059784, 'm': 0.754217803478241}), ('i', {'f': 0.022548703476786613, 'm': 0.9774512648582458}), ('k', {'f': 0.020378118380904198, 'm': 0.9796218872070312})]",test
pire,piʁ,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('r', {'f': 0.29942020773887634, 'm': 0.700579822063446}), ('i', {'f': 0.12326394021511078, 'm': 0.876736044883728}), ('p', {'f': 0.9457527995109558, 'm': 0.054247237741947174})]",test
kipa,kipa,m,f,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('p', {'f': 0.27104008197784424, 'm': 0.7289599776268005}), ('i', {'f': 0.043322816491127014, 'm': 0.9566771984100342}), ('k', {'f': 0.06999049335718155, 'm': 0.9300095438957214})]",test
gail,gaj,m,f,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('i', {'f': 0.039683226495981216, 'm': 0.9603167772293091}), ('a', {'f': 0.005459212232381105, 'm': 0.9945407509803772}), ('g', {'f': 0.008940096944570541, 'm': 0.9910599589347839})]",test
tong,t2g,m,f,"[('g', {'f': 0.3524509072303772, 'm': 0.647549033164978}), ('n', {'f': 0.24480730295181274, 'm': 0.7551926970481873}), ('o', {'f': 0.059193890541791916, 'm': 0.9408060908317566}), ('t', {'f': 0.030641457065939903, 'm': 0.9693585634231567})]",test
soif,swaf,m,f,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('i', {'f': 0.11600926518440247, 'm': 0.8839907646179199}), ('o', {'f': 0.011572828516364098, 'm': 0.9884271025657654}), ('s', {'f': 0.00795187707990408, 'm': 0.9920480847358704})]",test
toit,twa,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('i', {'f': 0.08885271847248077, 'm': 0.9111472964286804}), ('o', {'f': 0.09026313573122025, 'm': 0.9097368717193604}), ('t', {'f': 0.04454468935728073, 'm': 0.9554553031921387})]",test
lama,lama,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('m', {'f': 0.32343417406082153, 'm': 0.6765657663345337}), ('a', {'f': 0.375251442193985, 'm': 0.6247485280036926}), ('l', {'f': 0.3439299762248993, 'm': 0.6560699939727783})]",test
note,nɔt,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('o', {'f': 0.8028988242149353, 'm': 0.19710123538970947}), ('n', {'f': 0.9893564581871033, 'm': 0.010643529705703259})]",test
keuf,kœf,m,f,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('u', {'f': 0.3393925726413727, 'm': 0.6606073975563049}), ('e', {'f': 0.08141618221998215, 'm': 0.9185837507247925}), ('k', {'f': 0.033193379640579224, 'm': 0.9668066501617432})]",test
saké,sake,m,m,"[('é', {'f': 0.21532738208770752, 'm': 0.7846726179122925}), ('k', {'f': 0.10725072026252747, 'm': 0.8927493095397949}), ('a', {'f': 0.016040626913309097, 'm': 0.9839593768119812}), ('s', {'f': 0.012263515964150429, 'm': 0.9877365231513977})]",test
bibi,bibi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('b', {'f': 0.009633110836148262, 'm': 0.9903669357299805}), ('i', {'f': 0.009701304137706757, 'm': 0.9902986288070679}), ('b', {'f': 0.0007160321110859513, 'm': 0.9992839694023132})]",test
puff,pœf,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('f', {'f': 0.14263981580734253, 'm': 0.8573602437973022}), ('u', {'f': 0.18898676335811615, 'm': 0.8110132217407227}), ('p', {'f': 0.017124688252806664, 'm': 0.9828753471374512})]",test
typo,tipo,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('p', {'f': 0.10690506547689438, 'm': 0.8930949568748474}), ('y', {'f': 0.034176621586084366, 'm': 0.9658234119415283}), ('t', {'f': 0.0397953987121582, 'm': 0.9602046608924866})]",test
tard,taʁ,m,m,"[('d', {'f': 0.4215891361236572, 'm': 0.5784108638763428}), ('r', {'f': 0.1338026523590088, 'm': 0.866197407245636}), ('a', {'f': 0.016730478033423424, 'm': 0.9832695722579956}), ('t', {'f': 0.00590527756139636, 'm': 0.9940947890281677})]",test
acte,akt,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('c', {'f': 0.8149115443229675, 'm': 0.18508851528167725}), ('a', {'f': 0.8743137121200562, 'm': 0.12568630278110504})]",test
sape,sap,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('p', {'f': 0.6083844304084778, 'm': 0.3916155695915222}), ('a', {'f': 0.8319312930107117, 'm': 0.16806863248348236}), ('s', {'f': 0.30068540573120117, 'm': 0.6993145942687988})]",test
club,klœb,m,m,"[('b', {'f': 0.20558419823646545, 'm': 0.7944157719612122}), ('u', {'f': 0.12195226550102234, 'm': 0.8780477046966553}), ('l', {'f': 0.013187169097363949, 'm': 0.9868128895759583}), ('c', {'f': 0.002115437760949135, 'm': 0.9978845715522766})]",test
gnon,ɲ2,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('n', {'f': 0.12209904193878174, 'm': 0.8779009580612183}), ('g', {'f': 0.06088315695524216, 'm': 0.939116895198822})]",test
quai,kɛ,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('a', {'f': 0.03200656920671463, 'm': 0.967993438243866}), ('u', {'f': 0.2336803525686264, 'm': 0.7663196325302124}), ('q', {'f': 0.06242002919316292, 'm': 0.9375799894332886})]",test
past,past,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('s', {'f': 0.06970030069351196, 'm': 0.930299699306488}), ('a', {'f': 0.008597451262176037, 'm': 0.9914025664329529}), ('p', {'f': 0.003952973056584597, 'm': 0.9960469603538513})]",test
bise,biz,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('i', {'f': 0.09304028004407883, 'm': 0.9069597125053406}), ('b', {'f': 0.9718224406242371, 'm': 0.028177544474601746})]",test
taxe,taks,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('x', {'f': 0.28138554096221924, 'm': 0.7186144590377808}), ('a', {'f': 0.6147815585136414, 'm': 0.3852185010910034}), ('t', {'f': 0.6965669393539429, 'm': 0.30343303084373474})]",test
cerf,sɛʁ,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('r', {'f': 0.1818675547838211, 'm': 0.8181324601173401}), ('e', {'f': 0.11377950012683868, 'm': 0.8862205147743225}), ('c', {'f': 0.01597936823964119, 'm': 0.9840206503868103})]",test
tuba,tyba,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('b', {'f': 0.512561023235321, 'm': 0.48743894696235657}), ('u', {'f': 0.2766145169734955, 'm': 0.7233854532241821}), ('t', {'f': 0.14385372400283813, 'm': 0.8561462163925171})]",test
nage,naʒ,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('g', {'f': 0.07964503020048141, 'm': 0.9203550219535828}), ('a', {'f': 0.41964277625083923, 'm': 0.5803572535514832}), ('n', {'f': 0.11512970924377441, 'm': 0.8848703503608704})]",test
part,paʁ,m,f,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('r', {'f': 0.05204826965928078, 'm': 0.9479517340660095}), ('a', {'f': 0.021876025944948196, 'm': 0.9781239628791809}), ('p', {'f': 0.0073371948674321175, 'm': 0.992662787437439})]",test
trou,tʁu,m,m,"[('u', {'f': 0.5277596116065979, 'm': 0.4722404181957245}), ('o', {'f': 0.28129497170448303, 'm': 0.7187050580978394}), ('r', {'f': 0.05643292888998985, 'm': 0.9435670971870422}), ('t', {'f': 0.004726329818367958, 'm': 0.9952736496925354})]",test
reps,ʁɛps,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('p', {'f': 0.10274013876914978, 'm': 0.8972598314285278}), ('e', {'f': 0.05548444390296936, 'm': 0.9445155262947083}), ('r', {'f': 0.01400790736079216, 'm': 0.9859921336174011})]",test
plie,pli,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('i', {'f': 0.08696654438972473, 'm': 0.9130334258079529}), ('l', {'f': 0.9566324949264526, 'm': 0.043367478996515274}), ('p', {'f': 0.9704735279083252, 'm': 0.029526541009545326})]",test
tank,t1k,m,m,"[('k', {'f': 0.0775047317147255, 'm': 0.9224952459335327}), ('n', {'f': 0.09510832279920578, 'm': 0.9048916697502136}), ('a', {'f': 0.020796341821551323, 'm': 0.9792037010192871}), ('t', {'f': 0.01403124537318945, 'm': 0.9859687089920044})]",test
diam,djam,m,m,"[('m', {'f': 0.40836524963378906, 'm': 0.5916347503662109}), ('a', {'f': 0.33626893162727356, 'm': 0.6637310981750488}), ('i', {'f': 0.04767385497689247, 'm': 0.9523261785507202}), ('d', {'f': 0.04121621325612068, 'm': 0.958783745765686})]",test
doux,du,m,m,"[('x', {'f': 0.3961098790168762, 'm': 0.6038901209831238}), ('u', {'f': 0.6004481911659241, 'm': 0.39955177903175354}), ('o', {'f': 0.14273369312286377, 'm': 0.8572663068771362}), ('d', {'f': 0.11971363425254822, 'm': 0.8802863955497742})]",test
huis,ɥi,m,m,"[('s', {'f': 0.12935423851013184, 'm': 0.8706458210945129}), ('i', {'f': 0.03525238484144211, 'm': 0.9647476077079773}), ('u', {'f': 0.0705856904387474, 'm': 0.9294142723083496}), ('h', {'f': 0.011341972276568413, 'm': 0.9886580109596252})]",test
fève,fɛv,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('v', {'f': 0.5894190073013306, 'm': 0.41058093309402466}), ('è', {'f': 0.8851298093795776, 'm': 0.11487019062042236}), ('f', {'f': 0.8963020443916321, 'm': 0.10369795560836792})]",test
cale,kal,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('l', {'f': 0.3673112094402313, 'm': 0.6326887607574463}), ('a', {'f': 0.8146693706512451, 'm': 0.18533065915107727}), ('c', {'f': 0.7698034048080444, 'm': 0.2301965206861496})]",test
côte,kot,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('t', {'f': 0.20213682949543, 'm': 0.7978631854057312}), ('ô', {'f': 0.8093776702880859, 'm': 0.19062228500843048}), ('c', {'f': 0.6922247409820557, 'm': 0.30777519941329956})]",test
dame,dam,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('a', {'f': 0.7246172428131104, 'm': 0.27538278698921204}), ('d', {'f': 0.6660457849502563, 'm': 0.33395421504974365})]",test
nerf,nɛʁ,m,m,"[('f', {'f': 0.368358314037323, 'm': 0.631641685962677}), ('r', {'f': 0.1818675547838211, 'm': 0.8181324601173401}), ('e', {'f': 0.11377950012683868, 'm': 0.8862205147743225}), ('n', {'f': 0.024424657225608826, 'm': 0.9755752682685852})]",test
prix,pʁi,m,m,"[('x', {'f': 0.3961098790168762, 'm': 0.6038901209831238}), ('i', {'f': 0.45742368698120117, 'm': 0.542576253414154}), ('r', {'f': 0.09848123788833618, 'm': 0.9015187621116638}), ('p', {'f': 0.11778316646814346, 'm': 0.8822168111801147})]",test
puma,pyma,m,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('m', {'f': 0.32343417406082153, 'm': 0.6765657663345337}), ('u', {'f': 0.2874021828174591, 'm': 0.7125977873802185}), ('p', {'f': 0.4001419246196747, 'm': 0.5998581051826477})]",test
crin,kʁ3,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('i', {'f': 0.0953926220536232, 'm': 0.9046074151992798}), ('r', {'f': 0.0074289035983383656, 'm': 0.9925710558891296}), ('c', {'f': 0.0022603580728173256, 'm': 0.9977396726608276})]",test
khôl,kol,m,m,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('ô', {'f': 0.051047004759311676, 'm': 0.9489530324935913}), ('h', {'f': 0.06026643142104149, 'm': 0.9397335648536682}), ('k', {'f': 0.02736726589500904, 'm': 0.9726327061653137})]",test
amen,amɛn,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('e', {'f': 0.13499487936496735, 'm': 0.8650051355361938}), ('m', {'f': 0.04333020746707916, 'm': 0.956669807434082}), ('a', {'f': 0.028914401307702065, 'm': 0.9710855484008789})]",test
sari,saʁi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('r', {'f': 0.025521842762827873, 'm': 0.9744781255722046}), ('a', {'f': 0.0047028809785842896, 'm': 0.9952971339225769}), ('s', {'f': 0.010547533631324768, 'm': 0.9894524812698364})]",test
fiel,fjɛl,m,m,"[('l', {'f': 0.4161078929901123, 'm': 0.5838921070098877}), ('e', {'f': 0.22621004283428192, 'm': 0.7737899422645569}), ('i', {'f': 0.03511719033122063, 'm': 0.9648827910423279}), ('f', {'f': 0.013561459258198738, 'm': 0.986438512802124})]",test
brun,bʁ4,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('u', {'f': 0.2894212603569031, 'm': 0.7105787396430969}), ('r', {'f': 0.045839324593544006, 'm': 0.954160749912262}), ('b', {'f': 0.0006449422799050808, 'm': 0.9993550181388855})]",test
muet,mɥɛ,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('e', {'f': 0.034745633602142334, 'm': 0.9652543663978577}), ('u', {'f': 0.060147475451231, 'm': 0.9398525357246399}), ('m', {'f': 0.07655955106019974, 'm': 0.9234404563903809})]",test
city,siti,m,f,"[('y', {'f': 0.20791760087013245, 'm': 0.7920823693275452}), ('t', {'f': 0.14133837819099426, 'm': 0.8586616516113281}), ('i', {'f': 0.12627175450325012, 'm': 0.8737282156944275}), ('c', {'f': 0.10281092673540115, 'm': 0.8971890211105347})]",test
lutz,lyts,m,m,"[('z', {'f': 0.2433941662311554, 'm': 0.7566058039665222}), ('t', {'f': 0.11291725188493729, 'm': 0.8870826959609985}), ('u', {'f': 0.3747747838497162, 'm': 0.6252252459526062}), ('l', {'f': 0.1332705169916153, 'm': 0.8667294383049011})]",test
lise,liz,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('i', {'f': 0.09304028004407883, 'm': 0.9069597125053406}), ('l', {'f': 0.8705088496208191, 'm': 0.12949110567569733})]",test
pont,p2,m,m,"[('t', {'f': 0.14602802693843842, 'm': 0.8539720177650452}), ('n', {'f': 0.2610841393470764, 'm': 0.7389158606529236}), ('o', {'f': 0.10198818147182465, 'm': 0.8980118632316589}), ('p', {'f': 0.010143904946744442, 'm': 0.9898561239242554})]",test
maie,mɛ,f,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('i', {'f': 0.08696654438972473, 'm': 0.9130334258079529}), ('a', {'f': 0.9111580848693848, 'm': 0.08884195238351822}), ('m', {'f': 0.9767033457756042, 'm': 0.02329663746058941})]",test
cola,kOla,f,m,"[('a', {'f': 0.2717125415802002, 'm': 0.7282874584197998}), ('l', {'f': 0.15771499276161194, 'm': 0.8422850370407104}), ('o', {'f': 0.5683143138885498, 'm': 0.4316856861114502}), ('c', {'f': 0.7141963839530945, 'm': 0.28580355644226074})]",test
trio,tʁijo,m,m,"[('o', {'f': 0.16738314926624298, 'm': 0.8326168656349182}), ('i', {'f': 0.10156038403511047, 'm': 0.8984396457672119}), ('r', {'f': 0.01298804022371769, 'm': 0.9870119690895081}), ('t', {'f': 0.021683188155293465, 'm': 0.9783168435096741})]",test
dose,doz,m,f,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('s', {'f': 0.05874776095151901, 'm': 0.9412522912025452}), ('o', {'f': 0.21482250094413757, 'm': 0.7851775288581848}), ('d', {'f': 0.4399789869785309, 'm': 0.5600209832191467})]",test
iode,jɔd,m,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('d', {'f': 0.07546672970056534, 'm': 0.9245332479476929}), ('o', {'f': 0.3939431309700012, 'm': 0.6060568690299988}), ('i', {'f': 0.25851815938949585, 'm': 0.7414818406105042})]",test
fion,fj2,m,m,"[('n', {'f': 0.3618972599506378, 'm': 0.6381027102470398}), ('o', {'f': 0.1912062019109726, 'm': 0.8087937831878662}), ('i', {'f': 0.12472730875015259, 'm': 0.8752726912498474}), ('f', {'f': 0.11549907922744751, 'm': 0.8845008611679077})]",test
midi,midi,m,m,"[('i', {'f': 0.15706771612167358, 'm': 0.8429323434829712}), ('d', {'f': 0.034105170518159866, 'm': 0.9658948183059692}), ('i', {'f': 0.020200559869408607, 'm': 0.9797994494438171}), ('m', {'f': 0.013227221556007862, 'm': 0.9867728352546692})]",test
vrac,vʁak,m,m,"[('c', {'f': 0.21789169311523438, 'm': 0.7821083068847656}), ('a', {'f': 0.06293901801109314, 'm': 0.9370609521865845}), ('r', {'f': 0.02615290880203247, 'm': 0.9738470911979675}), ('v', {'f': 0.05523306503891945, 'm': 0.9447668790817261})]",test
nome,nɔm,f,m,"[('e', {'f': 0.2198053002357483, 'm': 0.7801946997642517}), ('m', {'f': 0.37704917788505554, 'm': 0.6229507923126221}), ('o', {'f': 0.3563227653503418, 'm': 0.6436772346496582}), ('n', {'f': 0.5465357899665833, 'm': 0.4534642696380615})]",test
