Form,Alt Form,Predicted Gender,True Gender,Class Probabilities,Set
ɲɔʁ,,m,f,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ɔ', {'f': 0.40575146675109863, 'm': 0.5942485332489014}), ('ɲ', {'f': 0.470477819442749, 'm': 0.529522180557251})]",test
3wʒ,,m,m,"[('ʒ', {'f': 0.08207172155380249, 'm': 0.9179282784461975}), ('w', {'f': 0.9108469486236572, 'm': 0.08915308862924576}), ('3', {'f': 0.008092544041574001, 'm': 0.9919074773788452})]",test
d1b,,f,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('1', {'f': 0.0003384650335647166, 'm': 0.9996615648269653}), ('d', {'f': 0.7960519790649414, 'm': 0.2039479911327362})]",test
ʃib,,f,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('i', {'f': 0.0840853676199913, 'm': 0.9159145951271057}), ('ʃ', {'f': 0.9323476552963257, 'm': 0.06765227019786835})]",test
lav,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('a', {'f': 0.6257132291793823, 'm': 0.37428683042526245}), ('l', {'f': 0.29338210821151733, 'm': 0.7066178917884827})]",test
lit,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('i', {'f': 0.22412972152233124, 'm': 0.7758702039718628}), ('l', {'f': 0.0682619959115982, 'm': 0.931738018989563})]",test
nɔb,,m,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ɔ', {'f': 0.04804091528058052, 'm': 0.9519590735435486}), ('n', {'f': 0.49787795543670654, 'm': 0.5021220445632935})]",test
zub,,m,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('u', {'f': 0.13298018276691437, 'm': 0.8670198917388916}), ('z', {'f': 0.4547504186630249, 'm': 0.5452495813369751})]",test
ɛka,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('k', {'f': 0.10262063145637512, 'm': 0.8973793387413025}), ('ɛ', {'f': 0.005021337885409594, 'm': 0.9949786067008972})]",test
sok,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('o', {'f': 0.007918731309473515, 'm': 0.9920812845230103}), ('s', {'f': 0.03360690176486969, 'm': 0.9663931131362915})]",test
ɛlk,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('l', {'f': 0.05204278975725174, 'm': 0.9479572176933289}), ('ɛ', {'f': 0.00146965472958982, 'm': 0.9985302686691284})]",test
eɥs,,m,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('ɥ', {'f': 0.024462774395942688, 'm': 0.9755373001098633}), ('e', {'f': 0.4596744477748871, 'm': 0.5403255224227905})]",test
ɛɥm,,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('ɥ', {'f': 0.17182892560958862, 'm': 0.8281710743904114}), ('ɛ', {'f': 0.01784997433423996, 'm': 0.9821500182151794})]",test
ʁak,rack,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('a', {'f': 0.35474643111228943, 'm': 0.6452535390853882}), ('ʁ', {'f': 0.0036593752447515726, 'm': 0.9963405728340149})]",test
ʃig,,m,f,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('i', {'f': 0.08010893315076828, 'm': 0.9198910593986511}), ('ʃ', {'f': 0.388747900724411, 'm': 0.6112520694732666})]",test
ola,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('l', {'f': 0.26112934947013855, 'm': 0.7388706207275391}), ('o', {'f': 0.02407381311058998, 'm': 0.9759262204170227})]",test
aws,,m,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('w', {'f': 0.2715969383716583, 'm': 0.7284029722213745}), ('a', {'f': 0.006387615110725164, 'm': 0.9936123490333557})]",test
awd,,m,m,"[('d', {'f': 0.5698218941688538, 'm': 0.43017813563346863}), ('w', {'f': 0.3250829875469208, 'm': 0.6749170422554016}), ('a', {'f': 0.04075821116566658, 'm': 0.9592418074607849})]",test
taw,,f,m,"[('w', {'f': 0.593271017074585, 'm': 0.4067290127277374}), ('a', {'f': 0.04510848969221115, 'm': 0.9548915028572083}), ('t', {'f': 0.6744540333747864, 'm': 0.32554593682289124})]",test
fiʃ,fiche,m,f,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('i', {'f': 0.10033846646547318, 'm': 0.8996615409851074}), ('f', {'f': 0.0006215014727786183, 'm': 0.9993784427642822})]",test
pot,,m,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('o', {'f': 0.013963783159852028, 'm': 0.9860361814498901}), ('p', {'f': 0.1833847612142563, 'm': 0.8166152238845825})]",test
pas,passe,f,f,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('a', {'f': 0.3915024697780609, 'm': 0.6084975004196167}), ('p', {'f': 0.8643620610237122, 'm': 0.13563796877861023})]",test
aʁb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ʁ', {'f': 0.07033664733171463, 'm': 0.929663360118866}), ('a', {'f': 0.3505922555923462, 'm': 0.6494077444076538})]",test
nok,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('o', {'f': 0.007918731309473515, 'm': 0.9920812845230103}), ('n', {'f': 0.42477747797966003, 'm': 0.5752224922180176})]",test
kaʁ,car,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('a', {'f': 0.3868906497955322, 'm': 0.613109290599823}), ('k', {'f': 0.08249276876449585, 'm': 0.9175072312355042})]",test
kaʁ,care,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('a', {'f': 0.3868906497955322, 'm': 0.613109290599823}), ('k', {'f': 0.08249276876449585, 'm': 0.9175072312355042})]",test
tad,,m,f,"[('d', {'f': 0.5698218941688538, 'm': 0.43017813563346863}), ('a', {'f': 0.6745611429214478, 'm': 0.32543888688087463}), ('t', {'f': 0.47311389446258545, 'm': 0.5268861651420593})]",test
ʁit,,m,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('i', {'f': 0.22412972152233124, 'm': 0.7758702039718628}), ('ʁ', {'f': 0.30482444167137146, 'm': 0.6951755881309509})]",test
syp,,m,f,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('y', {'f': 0.2168462723493576, 'm': 0.783153772354126}), ('s', {'f': 0.008684610016644001, 'm': 0.9913153648376465})]",test
ʒaʁ,,m,f,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('a', {'f': 0.3868906497955322, 'm': 0.613109290599823}), ('ʒ', {'f': 0.0012986244400963187, 'm': 0.9987013339996338})]",test
bɔb,bob,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ɔ', {'f': 0.04804091528058052, 'm': 0.9519590735435486}), ('b', {'f': 0.03173486515879631, 'm': 0.968265175819397})]",test
mil,,m,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('i', {'f': 0.3394279181957245, 'm': 0.6605720520019531}), ('m', {'f': 0.11626386642456055, 'm': 0.8837361335754395})]",test
gɛʁ,,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ɛ', {'f': 0.4649912416934967, 'm': 0.5350087285041809}), ('g', {'f': 0.3747759759426117, 'm': 0.6252239942550659})]",test
ejp,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('j', {'f': 0.672557532787323, 'm': 0.3274424374103546}), ('e', {'f': 0.02571929432451725, 'm': 0.9742807745933533})]",test
gif,,m,f,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('i', {'f': 0.3920246362686157, 'm': 0.607975423336029}), ('g', {'f': 0.1807563453912735, 'm': 0.8192436695098877})]",test
øwb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('w', {'f': 0.1520606279373169, 'm': 0.8479393720626831}), ('ø', {'f': 2.659102392499335e-05, 'm': 0.9999734163284302})]",test
ud3,,m,m,"[('3', {'f': 0.006716928910464048, 'm': 0.9932830333709717}), ('d', {'f': 0.6192651391029358, 'm': 0.3807348906993866}), ('u', {'f': 0.2159881889820099, 'm': 0.7840117812156677})]",test
iʁp,,f,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('ʁ', {'f': 0.3988916277885437, 'm': 0.6011083722114563}), ('i', {'f': 0.6888453364372253, 'm': 0.31115466356277466})]",test
ɲap,,f,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('a', {'f': 0.6509706377983093, 'm': 0.34902942180633545}), ('ɲ', {'f': 0.7097956538200378, 'm': 0.29020431637763977})]",test
d2b,,f,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('2', {'f': 0.01050817221403122, 'm': 0.9894918203353882}), ('d', {'f': 0.6518166661262512, 'm': 0.34818336367607117})]",test
luk,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('u', {'f': 0.01215806882828474, 'm': 0.9878419041633606}), ('l', {'f': 0.28055548667907715, 'm': 0.7194445133209229})]",test
gœb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('œ', {'f': 0.22032541036605835, 'm': 0.7796745896339417}), ('g', {'f': 0.0013216546503826976, 'm': 0.9986782670021057})]",test
ʒag,,m,m,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('a', {'f': 0.11277483403682709, 'm': 0.8872251510620117}), ('ʒ', {'f': 6.758308882126585e-05, 'm': 0.9999324083328247})]",test
myʁ,mur,m,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('y', {'f': 0.33927807211875916, 'm': 0.6607219576835632}), ('m', {'f': 0.3026946783065796, 'm': 0.6973053216934204})]",test
ʒ2l,,f,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('2', {'f': 0.005557164084166288, 'm': 0.994442880153656}), ('ʒ', {'f': 0.9622950553894043, 'm': 0.037704918533563614})]",test
gʁɔ,,f,m,"[('ɔ', {'f': 0.20290933549404144, 'm': 0.7970907092094421}), ('ʁ', {'f': 0.006931879557669163, 'm': 0.9930680990219116}), ('g', {'f': 0.5088030695915222, 'm': 0.491196870803833})]",test
pyʒ,,m,f,"[('ʒ', {'f': 0.08207172155380249, 'm': 0.9179282784461975}), ('y', {'f': 0.033221449702978134, 'm': 0.966778576374054}), ('p', {'f': 0.17096149921417236, 'm': 0.8290385007858276})]",test
tɔv,,f,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('ɔ', {'f': 0.366024911403656, 'm': 0.633975088596344}), ('t', {'f': 0.9781545996665955, 'm': 0.02184540405869484})]",test
d2ʁ,,f,f,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('2', {'f': 0.0002633947296999395, 'm': 0.9997366070747375}), ('d', {'f': 0.858507513999939, 'm': 0.141492560505867})]",test
4ʁb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ʁ', {'f': 0.07033664733171463, 'm': 0.929663360118866}), ('4', {'f': 0.0093906344845891, 'm': 0.9906094074249268})]",test
fup,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('u', {'f': 0.10815247148275375, 'm': 0.8918474912643433}), ('f', {'f': 0.08417670428752899, 'm': 0.9158232808113098})]",test
kɛʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('ɛ', {'f': 6.939354352653027e-05, 'm': 0.9999306201934814}), ('k', {'f': 0.07499208301305771, 'm': 0.9250078797340393})]",test
3ʁt,,m,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('ʁ', {'f': 0.050489943474531174, 'm': 0.9495100378990173}), ('3', {'f': 0.02335750311613083, 'm': 0.9766424894332886})]",test
bɔl,bol,m,m,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('ɔ', {'f': 0.049210309982299805, 'm': 0.9507896900177002}), ('b', {'f': 0.08518674224615097, 'm': 0.9148132801055908})]",test
miʁ,,m,f,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('i', {'f': 0.9856003522872925, 'm': 0.014399643056094646}), ('m', {'f': 0.35939258337020874, 'm': 0.6406074166297913})]",test
g2t,,f,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('2', {'f': 0.0018217170145362616, 'm': 0.998178243637085}), ('g', {'f': 0.8452308773994446, 'm': 0.15476910769939423})]",test
ʁfa,,m,f,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('f', {'f': 0.12437388300895691, 'm': 0.8756261467933655}), ('ʁ', {'f': 0.08651547133922577, 'm': 0.913484513759613})]",test
nyt,,f,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('y', {'f': 0.42443081736564636, 'm': 0.575569212436676}), ('n', {'f': 0.997471809387207, 'm': 0.002528202021494508})]",test
tis,,m,m,"[('s', {'f': 0.2759721279144287, 'm': 0.7240278720855713}), ('i', {'f': 0.9655901789665222, 'm': 0.034409891813993454}), ('t', {'f': 0.33305150270462036, 'm': 0.6669484972953796})]",test
kɛk,cake,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ɛ', {'f': 0.002542906440794468, 'm': 0.9974570870399475}), ('k', {'f': 0.0807487815618515, 'm': 0.9192512631416321})]",test
sim,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('i', {'f': 0.7812103033065796, 'm': 0.2187897264957428}), ('s', {'f': 0.7853102087974548, 'm': 0.21468982100486755})]",test
øʒ1,,m,m,"[('1', {'f': 0.00016485655214637518, 'm': 0.9998351335525513}), ('ʒ', {'f': 0.6548854112625122, 'm': 0.3451145589351654}), ('ø', {'f': 0.010166403837502003, 'm': 0.9898335933685303})]",test
awf,,m,f,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('w', {'f': 0.09585496783256531, 'm': 0.9041450619697571}), ('a', {'f': 0.00878893956542015, 'm': 0.9912109971046448})]",test
zøg,,f,f,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('ø', {'f': 0.0013511035358533263, 'm': 0.9986489415168762}), ('z', {'f': 0.9999868869781494, 'm': 1.313256780122174e-05})]",test
fuɲ,,m,m,"[('ɲ', {'f': 0.936177670955658, 'm': 0.06382229179143906}), ('u', {'f': 0.08342749625444412, 'm': 0.9165725111961365}), ('f', {'f': 0.4207988679409027, 'm': 0.5792011022567749})]",test
lɛz,,m,m,"[('z', {'f': 0.9856353998184204, 'm': 0.01436456199735403}), ('ɛ', {'f': 0.05266979709267616, 'm': 0.9473301768302917}), ('l', {'f': 0.1547512710094452, 'm': 0.8452487587928772})]",test
3my,,m,m,"[('y', {'f': 0.10816774517297745, 'm': 0.8918322324752808}), ('m', {'f': 0.5300122499465942, 'm': 0.469987690448761}), ('3', {'f': 0.028540072962641716, 'm': 0.9714599251747131})]",test
mim,mime,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('i', {'f': 0.7812103033065796, 'm': 0.2187897264957428}), ('m', {'f': 0.18088087439537048, 'm': 0.8191191554069519})]",test
p1t,,f,f,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('1', {'f': 0.0003678680513985455, 'm': 0.9996321201324463}), ('p', {'f': 0.9393876791000366, 'm': 0.060612309724092484})]",test
ʃɔl,,f,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('ɔ', {'f': 0.049210309982299805, 'm': 0.9507896900177002}), ('ʃ', {'f': 0.7993934750556946, 'm': 0.2006065845489502})]",test
løm,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('ø', {'f': 0.0031966010574251413, 'm': 0.9968034029006958}), ('l', {'f': 0.8706085681915283, 'm': 0.12939141690731049})]",test
3ɥʒ,,m,m,"[('ʒ', {'f': 0.08207172155380249, 'm': 0.9179282784461975}), ('ɥ', {'f': 0.16088718175888062, 'm': 0.8391127586364746}), ('3', {'f': 0.1754189133644104, 'm': 0.8245810270309448})]",test
vɛʁ,,f,m,"[('ʁ', {'f': 0.11478514224290848, 'm': 0.8852149248123169}), ('ɛ', {'f': 0.4649912416934967, 'm': 0.5350087285041809}), ('v', {'f': 0.9866632223129272, 'm': 0.01333675067871809})]",test
ʒ1l,,f,m,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('1', {'f': 3.5805052903015167e-05, 'm': 0.9999642372131348}), ('ʒ', {'f': 0.5934654474258423, 'm': 0.4065345525741577})]",test
fœp,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('œ', {'f': 0.3733494281768799, 'm': 0.6266505718231201}), ('f', {'f': 0.009862183593213558, 'm': 0.9901378154754639})]",test
tok,,f,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('o', {'f': 0.007918731309473515, 'm': 0.9920812845230103}), ('t', {'f': 0.609208881855011, 'm': 0.390791118144989})]",test
soʃ,,m,f,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('o', {'f': 0.00039889130857773125, 'm': 0.9996011853218079}), ('s', {'f': 0.07469618320465088, 'm': 0.9253038167953491})]",test
1va,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('v', {'f': 0.8301975131034851, 'm': 0.1698024421930313}), ('1', {'f': 3.394017039681785e-05, 'm': 0.999966025352478})]",test
daʒ,,f,m,"[('ʒ', {'f': 0.08207172155380249, 'm': 0.9179282784461975}), ('a', {'f': 0.3153667449951172, 'm': 0.6846332550048828}), ('d', {'f': 0.9613978862762451, 'm': 0.038602083921432495})]",test
aOb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('O', {'f': 0.01916276291012764, 'm': 0.9808372855186462}), ('a', {'f': 0.3538961410522461, 'm': 0.6461038589477539})]",test
siv,,f,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('i', {'f': 0.534735381603241, 'm': 0.46526455879211426}), ('s', {'f': 0.832747757434845, 'm': 0.16725222766399384})]",test
tka,,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('k', {'f': 0.10262063145637512, 'm': 0.8973793387413025}), ('t', {'f': 0.1556827425956726, 'm': 0.8443172574043274})]",test
1lb,,m,m,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('l', {'f': 0.1040489673614502, 'm': 0.8959510922431946}), ('1', {'f': 3.244122490286827e-05, 'm': 0.9999675750732422})]",test
nœg,,f,m,"[('g', {'f': 0.3424699008464813, 'm': 0.6575301289558411}), ('œ', {'f': 0.3362354338169098, 'm': 0.6637645959854126}), ('n', {'f': 0.5749228000640869, 'm': 0.4250772297382355})]",test
3wk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('w', {'f': 0.042616695165634155, 'm': 0.9573833346366882}), ('3', {'f': 0.00033282028743997216, 'm': 0.9996671676635742})]",test
1lf,,m,m,"[('f', {'f': 0.09348046034574509, 'm': 0.9065195322036743}), ('l', {'f': 0.0894998088479042, 'm': 0.9105002284049988}), ('1', {'f': 2.0188272173982114e-05, 'm': 0.9999798536300659})]",test
3lp,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('l', {'f': 0.21246634423732758, 'm': 0.787533700466156}), ('3', {'f': 0.0009572146227583289, 'm': 0.999042809009552})]",test
zil,,f,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('i', {'f': 0.3394279181957245, 'm': 0.6605720520019531}), ('z', {'f': 0.9774856567382812, 'm': 0.022514384239912033})]",test
ʁɔm,,m,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('ɔ', {'f': 0.43555280566215515, 'm': 0.5644472241401672}), ('ʁ', {'f': 0.016629233956336975, 'm': 0.9833707809448242})]",test
moʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('o', {'f': 0.00039889130857773125, 'm': 0.9996011853218079}), ('m', {'f': 0.018900198861956596, 'm': 0.9810997843742371})]",test
nim,,f,f,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('i', {'f': 0.7812103033065796, 'm': 0.2187897264957428}), ('n', {'f': 0.9215335845947266, 'm': 0.07846640795469284})]",test
div,,m,m,"[('v', {'f': 0.9786179065704346, 'm': 0.021382072940468788}), ('i', {'f': 0.534735381603241, 'm': 0.46526455879211426}), ('d', {'f': 0.48804306983947754, 'm': 0.5119569301605225})]",test
olp,,m,m,"[('p', {'f': 0.5187153220176697, 'm': 0.4812847077846527}), ('l', {'f': 0.21246634423732758, 'm': 0.787533700466156}), ('o', {'f': 0.016720188781619072, 'm': 0.983279824256897})]",test
tal,,m,f,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('a', {'f': 0.43996214866638184, 'm': 0.5600378513336182}), ('t', {'f': 0.2929879128932953, 'm': 0.7070121169090271})]",test
ed2,,m,f,"[('2', {'f': 0.006739420350641012, 'm': 0.9932605624198914}), ('d', {'f': 0.9804425835609436, 'm': 0.019557427614927292}), ('e', {'f': 0.45889103412628174, 'm': 0.5411089658737183})]",test
ibO,,f,m,"[('O', {'f': 0.06836339086294174, 'm': 0.9316366314888}), ('b', {'f': 0.23898279666900635, 'm': 0.7610172033309937}), ('i', {'f': 0.8735005855560303, 'm': 0.12649935483932495})]",test
ʁym,rhume,f,m,"[('m', {'f': 0.1066918671131134, 'm': 0.8933081030845642}), ('y', {'f': 0.35462290048599243, 'm': 0.6453770995140076}), ('ʁ', {'f': 0.9197110533714294, 'm': 0.08028897643089294})]",test
1jl,,m,m,"[('l', {'f': 0.3796626329421997, 'm': 0.6203374266624451}), ('j', {'f': 0.26428064703941345, 'm': 0.7357193231582642}), ('1', {'f': 0.00012565164070110768, 'm': 0.9998743534088135})]",test
lɔk,,m,f,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ɔ', {'f': 0.007866338826715946, 'm': 0.992133617401123}), ('l', {'f': 0.2452312409877777, 'm': 0.7547687888145447})]",test
mit,,f,m,"[('t', {'f': 0.5673497915267944, 'm': 0.43265023827552795}), ('i', {'f': 0.22412972152233124, 'm': 0.7758702039718628}), ('m', {'f': 0.6014084219932556, 'm': 0.398591548204422})]",test
ɛjn,,m,m,"[('n', {'f': 0.9283567070960999, 'm': 0.07164332270622253}), ('j', {'f': 0.6396289467811584, 'm': 0.36037105321884155}), ('ɛ', {'f': 0.00039247068343684077, 'm': 0.999607503414154})]",test
3ʁk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ʁ', {'f': 0.006755325943231583, 'm': 0.9932447075843811}), ('3', {'f': 0.0008816532208584249, 'm': 0.9991183876991272})]",test
oʁk,,m,m,"[('k', {'f': 0.24361148476600647, 'm': 0.7563886046409607}), ('ʁ', {'f': 0.006755325943231583, 'm': 0.9932447075843811}), ('o', {'f': 0.008609374985098839, 'm': 0.991390585899353})]",test
aga,aga,m,m,"[('a', {'f': 0.42641595005989075, 'm': 0.5735840201377869}), ('g', {'f': 0.4392421841621399, 'm': 0.5607578158378601}), ('a', {'f': 0.06143932789564133, 'm': 0.9385607242584229})]",test
ʃɛb,,f,f,"[('b', {'f': 0.16501574218273163, 'm': 0.834984302520752}), ('ɛ', {'f': 0.007823050953447819, 'm': 0.9921769499778748}), ('ʃ', {'f': 0.9380875825881958, 'm': 0.06191246584057808})]",test
1wʃ,,m,m,"[('ʃ', {'f': 0.7796733975410461, 'm': 0.22032663226127625}), ('w', {'f': 0.003640372073277831, 'm': 0.996359646320343}), ('1', {'f': 6.365867193380836e-06, 'm': 0.9999936819076538})]",test
